項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
61,28208,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№22H20SC17,炭化材(ブナ科),T,f,古代?近世,----,EFG,Beta-254832,AMS法,1030,40,----,----,----,----,-26.9,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
62,28207,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№21H20SA4,炭化物,T,h,古代?近世,----,EFG,Beta-254830,AMS法,1130,40,----,----,----,----,-27.2,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
63,28206,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№20H20SA11,炭化物,T,h,古代?近世,----,EFG,Beta-254829,AMS法,1000,40,----,----,----,----,-25.1,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
64,28205,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№19H20SC10火葬墓上部,炭化材(クスノキ),T,f,古代,----,E,Beta-254824,AMS法,970,40,----,----,----,----,-26.3,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
65,28203,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№17H20SB1,炭化物,T,h,古代?近世,----,EFG,Beta-275242,AMS法,870,40,----,----,----,----,-29.6,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
66,28202,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№16H20SB2,炭化物,T,h,古代?近世,----,EFG,Beta-275240,AMS法,870,40,----,----,----,----,-24.8,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
67,28201,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№15H19SB-2,炭化材,T,f,古代?近世,----,EFG,Beta-9962,AMS法,930,25,----,----,-28.9,0.16,----,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
68,28200,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№14H19SB-1,炭化材,T,f,古代?近世,----,EFG,Beta-9961,AMS法,980,25,----,----,-28.06,0.15,----,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
69,28199,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№13H20南壁Ⅵ層,土壌,T,k,縄文時代中期?後期,----,B,Beta-257957,AMS法,3640,40,----,----,----,----,-22.4,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
70,28198,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№12H20南壁Ⅴ5層,土壌,T,k,縄文時代中期?後期,----,B,Beta-257956,AMS法,3370,40,----,----,----,----,-16.5,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
71,28197,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№11H20南壁Ⅴ3層,土壌,T,k,縄文時代後期?晩期,----,B,Beta-257955,AMS法,2730,40,----,----,----,----,-16.3,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
72,28195,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№9E-12Ⅸ層,土壌,T,k,縄文時代中期?後期,----,B,Beta-275239,AMS法,3660,40,----,----,----,----,-16.6,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
73,28194,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№8E-12Ⅷ層,土壌,T,k,縄文時代,----,B,Beta-275238,AMS法,3330,40,----,----,----,----,-16.8,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
74,28193,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№7E-12Ⅶ層,土壌,T,k,縄文時代後期?晩期,----,B,Beta-275237,AMS法,3080,40,----,----,----,----,-15.1,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
75,28212,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№26H23-1SR5Ⅴ467,木材(イスノキ）,T,d,古代?中世,----,EF,Beta-21116,AMS法,470,20,----,----,-24.98,0.15,----,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
76,28216,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№30H23-2SC21,炭化物,T,h,縄文時代前期末?後期,----,B,Beta-21120,AMS法,1895,20,----,----,-24.47,0.29,----,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
77,28215,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№29H23-2SH8,炭化物,T,h,縄文時代前期末?後期,----,B,Beta-21118,AMS法,1860,20,----,----,-26.8,0.17,----,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
78,28214,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№28H23-2SH4,炭化物,T,h,縄文時代前期末?後期,----,B,Beta-21119,AMS法,1825,20,----,----,-27.72,0.22,----,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
79,28213,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№27H23-1SR5Ⅴ463,木材(イヌガヤ),T,d,古代?中世,----,EF,Beta-21117,AMS法,455,20,----,----,-27.31,0.16,----,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
80,28192,46：鹿児島県,不動寺遺跡,鹿児島市上福元町,試料名:№6E-12Ⅵ層,土壌,T,k,縄文時代,----,B,Beta-275236,AMS法,2900,40,----,----,----,----,-18.4,古環境研究所,Beta Analytic Inc.,2016,放射性炭素年代測定,425-429,----,鹿児島市埋蔵文化財発掘調査報告書(76)　不動寺遺跡,鹿児島市教育委員会文化財課
81,28286,46：鹿児島県,中増遺跡,大島郡喜界町大字手久津久字中増,A-205区　土坑9号Ⅱ層　,炭化材(4分の1割材･オオバギ近似種),T,f,室町時代,15世紀前半,F,IAAA-130356,AMS法,500,20,501,24,-24.71,0.57,----,パリノ・サーヴェイ,加速器分析研究所,2015,中増遺跡出土炭化物の放射性炭素年代測定(AMS法)及び樹種同定,53-55,----,喜界町埋蔵文化財発掘調査報告書(15)　畑地帯総合整備事業(担い手育成型)手久津久地区に伴う埋蔵文化財発掘調査報告書　中増遺跡Ⅰ,喜界町教育委員会
82,28285,46：鹿児島県,中増遺跡,大島郡喜界町大字手久津久字中増,C-205区　焼6号Ⅱ層　,炭化材(板目板状マツ属複維管束亜属),T,f,鎌倉時代,13世紀後葉,F,IAAA-130355,AMS法,710,30,707,25,-24.85,0.55,----,パリノ・サーヴェイ,加速器分析研究所,2015,中増遺跡出土炭化物の放射性炭素年代測定(AMS法)及び樹種同定,53-55,----,喜界町埋蔵文化財発掘調査報告書(15)　畑地帯総合整備事業(担い手育成型)手久津久地区に伴う埋蔵文化財発掘調査報告書　中増遺跡Ⅰ,喜界町教育委員会
83,28083,46：鹿児島県,中尾田遺跡,霧島市横川町中野,№2炉穴　Ⅲ層,炭化物,T,h,縄文時代中期,----,B,N-3940,β線法,1410,60,----,----,----,----,----,----,日本アイソトープ協会,1982,放射性炭素(14C)年代測定について,11,----,鹿児島県埋蔵文化財発掘調査報告書(22)　九州縦貫自動車道関係埋蔵文化財調査報告ⅩⅢ　総集編,鹿児島県教育委員会
84,28075,46：鹿児島県,中尾田遺跡,霧島市横川町中野,第Ⅲ層b層面　炉跡(№2),炭化材,T,f,縄文時代中期,----,B,N-3940,β線法,1410,60,----,----,----,----,----,----,日本アイソトープ協会,1981,まとめにかえて,260-265,----,鹿児島県埋蔵文化財発掘調査報告書(15)　九州縦貫自動車道関係埋蔵文化財調査報告Ⅶ　中尾田遺跡,鹿児島県教育委員会
85,27312,46：鹿児島県,中尾迫遺跡,指宿市大字西方小字中尾迫,土器焼成坑の先行トレンチ,炭化物（カーボン）,T,h,弥生時代,----,C,Beta-197464,AMS法,1360,40,----,----,----,----,-23.8,古環境研究所,Beta Analytic Inc.,2005,指宿市中尾迫遺跡における自然科学分析,122-132,----,指宿市埋蔵文化財発掘調査報告書　第38集　中尾迫遺跡,指宿市教育委員会
86,27311,46：鹿児島県,中尾迫遺跡,指宿市大字西方小字中尾迫,土器焼成坑内,炭化物（カーボン）,T,h,弥生時代,----,C,Beta-197463,AMS法,1340,40,----,----,----,----,-23.8,古環境研究所,Beta Analytic Inc.,2005,指宿市中尾迫遺跡における自然科学分析,122-132,----,指宿市埋蔵文化財発掘調査報告書　第38集　中尾迫遺跡,指宿市教育委員会
87,28070,46：鹿児島県,中尾遺跡,姶良郡隼人町西光寺,ピットA　焼土,炭化物,T,h,古墳時代,----,D,Gak-5801,β線法,1490,90,----,----,----,----,----,----,学習院大学理学部年代測定室,1978,第1地点の調査,130-134,----,鹿児島県埋蔵文化財発掘調査報告書(10)　九州縦貫自動車道関係埋蔵文化財調査報告Ⅱ　東原遺跡･南十三塚遺跡･入道遺跡･中尾遺跡･木屋原遺跡･松ヶ迫遺跡･七ッ次遺跡･葛根塚遺跡･松木原遺跡･長ヶ原遺跡･柳ヶ迫遺跡,鹿児島県教育委員会
88,28071,46：鹿児島県,中尾遺跡,姶良郡隼人町西光寺,ピットB　焼土,炭化物,T,h,古墳時代,----,D,Gak-5802,β線法,1330,80,----,----,----,----,----,----,学習院大学理学部年代測定室,1978,第1地点の調査,130-134,----,鹿児島県埋蔵文化財発掘調査報告書(10)　九州縦貫自動車道関係埋蔵文化財調査報告Ⅱ　東原遺跡･南十三塚遺跡･入道遺跡･中尾遺跡･木屋原遺跡･松ヶ迫遺跡･七ッ次遺跡･葛根塚遺跡･松木原遺跡･長ヶ原遺跡･柳ヶ迫遺跡,鹿児島県教育委員会
89,28408,46：鹿児島県,中尾遺跡,出水市福ノ江町中尾,SK-1　Ｃ?6･7　カーボン2,炭化材(コナラ属クヌギ節),T,f,縄文時代晩期,----,B,IAAA-131938,AMS法,2830,30,2829,27,-30.21,0.57,----,パリノ･サーヴェイ,加速器分析研究所,2016,中尾遺跡出土炭化材の年代測定･樹種同定,31-32,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(10)　南九州西回り自動車道(出水阿久根道路)建設に伴う埋蔵文化財発掘調査報告書　　中郡遺跡群Ⅱ･中尾遺跡･前原遺跡,鹿児島県教育委員会
90,28093,46：鹿児島県,中尾遺跡,霧島市隼人町西光寺,焼土,炭化物,T,h,古墳時代,----,D,Gak-5800,β線法,590,90,----,----,----,----,----,----,学習院大学理学部年代測定室,1982,放射性炭素(14C)年代測定について,11,----,鹿児島県埋蔵文化財発掘調査報告書(22)　九州縦貫自動車道関係埋蔵文化財調査報告ⅩⅢ　総集編,鹿児島県教育委員会
91,28092,46：鹿児島県,中尾遺跡,霧島市隼人町西光寺,ピットB内　Ⅲa層,炭化物,T,h,古墳時代,----,D,Gak-5802,β線法,1330,80,----,----,----,----,----,----,学習院大学理学部年代測定室,1982,放射性炭素(14C)年代測定について,11,----,鹿児島県埋蔵文化財発掘調査報告書(22)　九州縦貫自動車道関係埋蔵文化財調査報告ⅩⅢ　総集編,鹿児島県教育委員会
92,28091,46：鹿児島県,中尾遺跡,霧島市隼人町西光寺,ピットA内 Ⅲa層,炭化物,T,h,古墳時代,----,D,Gak-5801,β線法,1490,90,----,----,----,----,----,----,学習院大学理学部年代測定室,1982,放射性炭素(14C)年代測定について,11,----,鹿児島県埋蔵文化財発掘調査報告書(22)　九州縦貫自動車道関係埋蔵文化財調査報告ⅩⅢ　総集編,鹿児島県教育委員会
93,28069,46：鹿児島県,中尾遺跡,姶良郡隼人町西光寺,ピット8　焼土,炭化物,T,h,古墳時代,----,D,Gak-5800,β線法,590,90,----,----,----,----,----,----,学習院大学理学部年代測定室,1978,工事用道路の調査,122-130,----,鹿児島県埋蔵文化財発掘調査報告書(10)　九州縦貫自動車道関係埋蔵文化財調査報告Ⅱ　東原遺跡･南十三塚遺跡･入道遺跡･中尾遺跡･木屋原遺跡･松ヶ迫遺跡･七ッ次遺跡･葛根塚遺跡･松木原遺跡･長ヶ原遺跡･柳ヶ迫遺跡,鹿児島県教育委員会
94,28222,46：鹿児島県,中山遺跡,加世田市津貫17695,3号焼土　Ⅳ層直上,炭化材(コナラ属アカガシ亜属),T,f,古代?中世,----,EF,IAAA-40270,AMS法,920,30,----,----,-25.52,0.72,----,加速器分析研究所,加速器分析研究所,2004,中山遺跡から出土した炭化材の樹種と年代,47-48,----,加世田市埋蔵文化財発掘調査報告書(25)　地方特定道路整備事業に伴う埋蔵文化財発掘調査報告書(1),鹿児島県加世田市教育委員会
95,28221,46：鹿児島県,中山遺跡,加世田市津貫17695,1号焼土　Ⅳ層直上,炭化材(ツバキ属),T,f,古代?中世,----,EF,IAAA-40269,AMS法,1170,40,----,----,-26.5,0.65,----,加速器分析研究所,加速器分析研究所,2004,中山遺跡から出土した炭化材の樹種と年代,47-48,----,加世田市埋蔵文化財発掘調査報告書(25)　地方特定道路整備事業に伴う埋蔵文化財発掘調査報告書(1),鹿児島県加世田市教育委員会
96,27237,46：鹿児島県,中田遺跡,姶良市加治木町小山田字水ノ手,漆器2,漆塗膜,T,i,中世,----,F,PED-16877,AMS法,640,20,641,19,-28.17,0.12,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,87-89,----,姶良市埋蔵文化財発掘調査報告書　第2集　中田遺跡,姶良市教育委員会
97,27240,46：鹿児島県,中田遺跡,姶良市加治木町小山田字水ノ手,杭列遺構　杭材（No.117）,木材（ツブラジイ）,T,d,中世,----,F,PED-16880,AMS法,385,15,387,17,-26.29,0.14,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,87-89,----,姶良市埋蔵文化財発掘調査報告書　第2集　中田遺跡,姶良市教育委員会
98,27239,46：鹿児島県,中田遺跡,姶良市加治木町小山田字水ノ手,柱材1,木材,T,d,中世,----,F,PED-16879,AMS法,205,15,205,17,-25.53,0.12,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,87-89,----,姶良市埋蔵文化財発掘調査報告書　第2集　中田遺跡,姶良市教育委員会
99,27238,46：鹿児島県,中田遺跡,姶良市加治木町小山田字水ノ手,漆器3,木材,T,d,中世,----,F,PED-16878,AMS法,595,20,593,18,-26.7,0.19,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,87-89,----,姶良市埋蔵文化財発掘調査報告書　第2集　中田遺跡,姶良市教育委員会
100,27241,46：鹿児島県,中田遺跡,姶良市加治木町小山田字水ノ手,杭列遺構杭材（竹）,竹材（マダケ）,T,d,中世,----,F,PED-16881,AMS法,370,20,371,18,-28.3,0.14,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,87-89,----,姶良市埋蔵文化財発掘調査報告書　第2集　中田遺跡,姶良市教育委員会
