項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
59,32560,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№5　S0207　杭,木材,T,d,中世後期?近世初頭,----,FG,不明,AMS法,560,20,559,22,-29.36,0.13,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅱ区･Ⅲ区･Ⅳ区)出土木製品の放射性炭素年代測定,511?513,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
60,32558,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№3　杭列B-3　杭,木材,T,d,中世後期?近世初頭,----,FG,不明,AMS法,565,20,564,22,-31.71,0.14,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅱ区･Ⅲ区･Ⅳ区)出土木製品の放射性炭素年代測定,511?513,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
61,32557,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№2　S-20 杭(南),木材,T,d,弥生時代中期?後期,----,C,不明,AMS法,1810,20,1812,22,-28.38,0.13,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅱ区･Ⅲ区･Ⅳ区)出土木製品の放射性炭素年代測定,511?513,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
62,32556,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№1　S-20 杭(北),木材,T,d,弥生時代中期?後期,----,C,不明,AMS法,1780,20,1782,22,-28.98,0.17,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅱ区･Ⅲ区･Ⅳ区)出土木製品の放射性炭素年代測定,511?513,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
63,32555,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№27　板杭9-10,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,1815,20,1815,22,-27.96,0.12,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
64,32554,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№26　角杭9-7,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,1845,20,1847,22,-26.95,0.14,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
65,32553,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№25　角杭9-1,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,1825,20,1823,22,-25.81,0.19,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
66,32552,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№24　丸杭ｶ　無-24,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,1985,20,1987,22,-29.18,0.12,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
67,32550,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№22　杭ｶ　無-8,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,2025,25,2025,24,-28.85,0.13,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
68,32549,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№21　割杭4-5,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,1985,20,1986,22,-28.02,0.14,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
69,32548,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№20　割杭4-4,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,2015,20,2016,22,-27.28,0.12,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
70,32547,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№19　割杭4-2,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,2020,20,2021,22,-27.91,0.12,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
71,32546,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№18　角杭3-13,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,2000,20,1998,21,-27.39,0.11,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
72,32545,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№17　角杭3-12,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,2020,20,2021,22,-26.9,0.14,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
73,32544,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№16　角杭3-11,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,2005,25,2006,24,-27.2,0.16,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
74,32542,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№14　角杭3-4,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,2105,20,2104,22,-26.89,0.14,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
75,32541,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№13　半裁丸杭3-2,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,2025,20,2024,22,-27.8,0.15,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
76,32540,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№12　板状2-54,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,2025,20,2023,22,-26.05,0.14,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
77,32539,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№11　割杭2-41,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,2085,20,2086,22,-25.93,0.13,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
78,32538,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№10　半裁丸杭2-3,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,1975,20,1976,22,-29.17,0.12,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
79,32537,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№9　割杭2-66,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,2025,25,2025,23,-28.31,0.15,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
80,32536,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№8　割杭2-59,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,1970,25,1972,23,-27.95,0.16,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
81,32534,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№6　半裁丸杭1-69,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,2025,25,2027,23,-30.46,0.16,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
82,32533,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№5　半裁丸杭1-65,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,2025,25,2025,23,-30.34,0.17,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
83,32532,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№4　割杭1-57,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,1985,25,1987,23,-29.28,0.14,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
84,32531,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№3　丸杭1-22,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,1990,25,1989,23,-27.17,0.11,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
85,32530,43：熊本県,両迫間日渡遺跡,玉名市玉名字石町･両迫間字龍王田,№2　丸杭1-44,木材,T,d,弥生時代前期?中期,----,C,不明,AMS法,1990,25,1988,23,-31.76,0.11,----,吉田生物研究所,不明,2009,玉名市両迫間日渡遺跡(調査Ⅰ区)出土木製品の放射性炭素年代測定,500?505,----,玉名市文化財調査報告　第19集　両迫間日渡遺跡　九州新幹線新玉名駅周辺整備事業に伴う埋蔵文化財発掘調査,玉名市教育委員会
86,32218,43：熊本県,両迫間日渡遺跡,玉名市両迫間,実測番号:9　06-Ⅱ区　B12　9層･10層,生木(クリ),T,d,弥生時代中期?後期,----,C,IAAA-110360,AMS法,1910,30,1908,25,-27.19,0.42,----,パリノ・サーヴェイ(編集:亀田),加速器分析研究所,2012,両迫間日渡遺跡の自然科学分析(分析抜粋),96?99,----,熊本県文化財調査報告　第268集　長山前田遺跡･両迫間日渡遺跡1,熊本県教育委員会
87,32154,43：熊本県,中原横穴墓群,人吉市中神町,48号墓8グリッド礫,炭化材(広葉樹),T,f,古墳時代後期末?終末期,----,D,IAAA-62071,AMS法,320,30,321,29,-22.77,0.71,----,パリノ・サーヴェイ,加速器分析研究所,2008,中原横穴墓群の年代に関わる自然科学分析,45?47,----,熊本県文化財調査報告　第244集　中原横穴墓群,熊本県教育委員会
88,32153,43：熊本県,中原横穴墓群,人吉市中神町,47号墓26グリッド下崩落土中,炭化材(針葉樹),T,f,古墳時代後期末?終末期,----,D,IAAA-62070,AMS法,170,30,167,29,-21.96,0.74,----,パリノ・サーヴェイ,加速器分析研究所,2008,中原横穴墓群の年代に関わる自然科学分析,45?47,----,熊本県文化財調査報告　第244集　中原横穴墓群,熊本県教育委員会
89,32152,43：熊本県,中原横穴墓群,人吉市中神町,47号墓3層凝灰岩崩壊岩,炭化材(広葉樹),T,f,古墳時代後期末?終末期,----,D,IAAA-62069,AMS法,210,30,211,29,-22.74,0.79,----,パリノ・サーヴェイ,加速器分析研究所,2008,中原横穴墓群の年代に関わる自然科学分析,45?47,----,熊本県文化財調査報告　第244集　中原横穴墓群,熊本県教育委員会
